SaleID,Date,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesRepID,RegionID
S00410,2022-03-08,C002,P003,5,10.4,0.05,SR02,R03
S00411,2024-06-20,C004,P004,4,71.34,0.15,SR03,R02
S00412,2020-10-10,C002,P004,6,46.99,0.05,SR02,R03
S00413,2022-05-28,C004,P002,6,78.14,0.1,SR03,R03
S00414,2022-08-17,C004,P001,6,81.54,0.15,SR01,R01
S00415,2024-02-13,C003,P004,1,49.58,0.15,SR01,R03
S00416,2021-03-28,C003,P002,6,77.33,0.0,SR01,R01
S00417,2022-10-16,C001,P002,1,85.59,0.1,SR02,R03
S00418,2022-03-26,C002,P001,5,93.56,0.15,SR03,R02
S00419,2021-10-20,C001,P004,7,62.42,0.05,SR03,R03
S00420,2024-03-19,C002,P001,1,80.06,0.05,SR03,R02
S00421,2021-06-30,C003,P003,1,54.51,0.15,SR02,R01
S00422,2023-04-30,C003,P001,6,13.75,0.05,SR01,R01
S00423,2022-12-08,C002,P001,7,23.97,0.15,SR01,R01
S00424,2024-03-15,C002,P002,6,21.54,0.15,SR03,R01
S00425,2020-01-17,C003,P001,5,25.46,0.15,SR03,R02
S00426,2023-04-10,C003,P003,6,10.92,0.05,SR02,R03
S00427,2023-05-28,C001,P002,3,87.28,0.05,SR03,R01
S00428,2020-06-06,C003,P003,9,60.41,0.1,SR03,R01
S00429,2021-04-21,C002,P001,5,44.48,0.0,SR02,R01
S00430,2022-12-05,C001,P003,2,46.88,0.05,SR03,R02
S00431,2023-10-28,C002,P003,7,51.7,0.15,SR01,R02
S00432,2021-06-01,C004,P001,3,16.65,0.05,SR02,R02
S00433,2020-04-08,C001,P001,1,34.72,0.05,SR01,R03
S00434,2024-11-03,C002,P002,3,86.65,0.15,SR03,R03
S00435,2022-11-26,C003,P002,9,76.93,0.1,SR03,R01
S00436,2020-10-06,C004,P004,5,60.71,0.15,SR02,R02
S00437,2023-10-04,C002,P002,7,53.26,0.1,SR02,R03
S00438,2021-05-11,C001,P001,3,33.31,0.05,SR02,R03
S00439,2020-10-28,C002,P003,4,52.41,0.15,SR02,R02
S00440,2020-06-29,C004,P003,1,63.81,0.05,SR03,R03
S00441,2021-08-29,C001,P002,3,74.14,0.15,SR03,R02
S00442,2023-01-27,C004,P002,7,25.0,0.05,SR01,R02
S00443,2021-11-30,C002,P001,4,83.18,0.05,SR01,R02
S00444,2022-09-19,C003,P003,2,41.12,0.05,SR02,R01
S00445,2023-02-13,C003,P004,5,55.29,0.15,SR03,R03
S00446,2020-07-09,C002,P004,5,64.71,0.1,SR02,R01
S00447,2020-09-09,C002,P002,2,53.93,0.05,SR02,R02
S00448,2022-09-07,C002,P004,6,61.48,0.15,SR02,R03
S00449,2022-07-16,C001,P001,4,20.04,0.15,SR02,R03
S00450,2023-03-30,C004,P004,1,48.89,0.05,SR02,R01
S00451,2023-07-03,C004,P002,3,35.24,0.05,SR03,R01
S00452,2023-09-08,C004,P001,9,17.74,0.1,SR01,R03
S00453,2020-05-07,C002,P003,7,27.25,0.05,SR02,R01
S00454,2020-01-18,C004,P001,6,64.22,0.1,SR03,R01
S00455,2024-12-21,C002,P002,1,27.7,0.0,SR02,R02
S00456,2024-10-24,C001,P002,9,26.3,0.15,SR03,R03
S00457,2021-07-19,C003,P004,9,59.75,0.1,SR01,R02
S00458,2021-07-23,C002,P004,1,91.42,0.05,SR01,R02
S00459,2023-09-08,C002,P003,6,80.98,0.1,SR03,R03
S00460,2021-11-16,C003,P003,7,91.46,0.05,SR02,R03
S00461,2024-12-20,C003,P002,2,62.47,0.1,SR01,R02
S00462,2021-09-17,C001,P002,8,46.89,0.15,SR02,R03
S00463,2023-08-04,C004,P002,8,75.67,0.1,SR02,R02
S00464,2022-05-03,C002,P003,6,33.52,0.0,SR03,R02
S00465,2024-08-13,C004,P002,9,17.02,0.15,SR02,R01
S00466,2022-08-19,C002,P003,3,41.02,0.1,SR03,R02
S00467,2024-07-20,C001,P002,2,36.93,0.0,SR03,R03
S00468,2020-06-03,C003,P001,2,70.8,0.0,SR03,R02
S00469,2021-05-04,C001,P001,6,59.62,0.1,SR01,R02
S00470,2023-11-10,C003,P002,7,22.44,0.15,SR02,R03
S00471,2022-02-23,C004,P001,6,91.77,0.1,SR03,R03
S00472,2023-02-01,C004,P003,3,63.4,0.15,SR03,R01
S00473,2023-11-17,C001,P004,5,51.19,0.15,SR02,R03
S00474,2020-09-02,C003,P001,8,94.35,0.1,SR01,R02
S00475,2023-04-14,C001,P004,6,18.76,0.0,SR03,R03
S00476,2022-11-28,C003,P001,2,81.06,0.15,SR03,R03
S00477,2024-02-09,C003,P003,7,42.82,0.05,SR03,R01
S00478,2024-09-01,C004,P001,8,72.59,0.05,SR03,R02
S00479,2022-01-28,C004,P001,4,93.77,0.0,SR02,R01
S00480,2021-06-21,C003,P002,1,56.59,0.0,SR03,R01
S00481,2022-07-09,C003,P004,2,12.04,0.1,SR01,R02
S00482,2021-02-11,C003,P004,4,12.6,0.15,SR02,R03
S00483,2021-06-08,C004,P003,7,39.75,0.1,SR01,R02
S00484,2022-04-07,C004,P003,2,80.35,0.05,SR02,R01
S00485,2024-03-09,C002,P004,6,35.94,0.05,SR02,R01
S00486,2022-06-21,C003,P002,2,40.1,0.15,SR02,R02
S00487,2020-02-05,C002,P002,7,80.6,0.15,SR01,R01
S00488,2021-11-15,C003,P004,2,20.46,0.05,SR01,R03
S00489,2020-01-20,C004,P001,3,86.21,0.1,SR03,R03
S00490,2020-11-16,C002,P004,9,33.92,0.15,SR01,R02
S00491,2024-12-04,C002,P001,4,14.61,0.1,SR03,R02
S00492,2021-05-26,C001,P004,5,20.56,0.15,SR02,R03
S00493,2021-02-03,C003,P001,9,95.73,0.0,SR03,R02
S00494,2021-10-15,C004,P002,7,50.62,0.1,SR01,R03
S00495,2022-08-29,C001,P004,8,33.08,0.05,SR02,R03
S00496,2021-04-15,C001,P003,3,56.91,0.0,SR02,R03
S00497,2023-03-12,C003,P001,4,71.41,0.1,SR03,R03
S00498,2023-01-20,C001,P002,7,38.69,0.15,SR03,R02
S00499,2023-10-09,C003,P003,4,75.27,0.05,SR01,R03
S00500,2022-04-13,C001,P002,2,32.7,0.15,SR02,R03
S00501,2024-12-28,C003,P001,6,20.11,0.1,SR03,R01
S00502,2021-12-27,C004,P004,9,59.47,0.0,SR02,R01
S00503,2022-05-03,C003,P002,2,23.6,0.1,SR01,R01
S00504,2020-02-20,C003,P004,1,94.64,0.05,SR02,R01
S00505,2024-08-15,C002,P004,8,10.04,0.0,SR03,R02
S00506,2024-09-17,C004,P002,1,78.01,0.05,SR01,R01
S00507,2021-07-28,C004,P002,1,35.15,0.15,SR01,R01
S00508,2023-04-28,C004,P002,3,86.15,0.0,SR02,R01
S00509,2023-02-22,C001,P004,5,15.41,0.1,SR03,R02
S00510,2020-05-29,C002,P003,9,95.77,0.15,SR02,R03
S00511,2020-11-09,C004,P001,2,19.13,0.15,SR02,R01
S00512,2021-07-23,C001,P003,1,80.91,0.1,SR02,R03
S00513,2023-09-27,C001,P004,1,56.56,0.15,SR03,R01
S00514,2020-10-31,C001,P002,8,48.74,0.05,SR02,R02
S00515,2024-09-11,C002,P002,2,35.21,0.1,SR02,R02
S00516,2021-11-12,C001,P001,9,85.72,0.15,SR01,R02
S00517,2022-04-17,C002,P001,9,27.98,0.0,SR01,R03
S00518,2024-12-11,C003,P003,2,74.91,0.1,SR01,R02
S00519,2022-12-13,C001,P003,3,50.12,0.1,SR03,R03
S00520,2022-09-29,C004,P001,2,99.86,0.15,SR02,R02
S00521,2021-03-19,C001,P004,6,65.03,0.1,SR02,R01
S00522,2021-09-04,C003,P003,7,19.38,0.1,SR01,R01
S00523,2022-09-19,C003,P002,6,47.76,0.1,SR02,R01
S00524,2020-09-20,C001,P002,3,15.97,0.1,SR03,R01
S00525,2022-12-12,C003,P004,3,35.71,0.1,SR02,R03
S00526,2024-05-14,C002,P001,2,40.9,0.1,SR01,R02
S00527,2022-09-30,C002,P003,2,86.79,0.05,SR03,R03
S00528,2024-07-01,C001,P002,5,85.42,0.15,SR02,R03
S00529,2020-01-05,C002,P001,8,11.04,0.05,SR02,R01
S00530,2023-01-31,C002,P003,6,57.91,0.15,SR02,R02
S00531,2023-05-04,C004,P004,9,30.12,0.1,SR03,R03
S00532,2022-02-12,C001,P002,5,38.81,0.15,SR02,R03
S00533,2022-05-26,C003,P004,4,11.95,0.05,SR01,R03
S00534,2022-09-18,C001,P004,9,77.48,0.15,SR01,R03
S00535,2022-06-02,C002,P004,5,95.55,0.1,SR01,R02
S00536,2023-10-05,C004,P003,1,29.73,0.1,SR01,R01
S00537,2020-02-16,C001,P004,5,40.76,0.1,SR03,R01
S00538,2022-05-16,C001,P003,5,28.58,0.05,SR01,R03
S00539,2022-04-02,C002,P003,5,93.7,0.0,SR01,R02
S00540,2022-07-24,C002,P004,2,10.84,0.1,SR01,R02
S00541,2021-10-17,C001,P004,6,62.55,0.1,SR03,R03
S00542,2020-09-25,C002,P001,5,88.37,0.15,SR03,R02
S00543,2021-01-04,C002,P002,2,26.77,0.0,SR02,R03
S00544,2021-09-27,C002,P001,8,63.1,0.15,SR01,R01
S00545,2023-02-03,C002,P002,6,14.56,0.05,SR02,R01
S00546,2024-08-20,C002,P002,3,83.31,0.0,SR03,R01
S00547,2024-08-09,C004,P001,9,34.7,0.1,SR02,R03
S00548,2021-10-18,C002,P001,4,98.99,0.0,SR03,R03
S00549,2020-04-29,C003,P002,3,92.98,0.1,SR02,R01
S00550,2022-04-10,C001,P002,7,75.93,0.05,SR01,R03
S00551,2024-12-15,C004,P002,8,54.72,0.15,SR03,R02
S00552,2024-06-15,C004,P003,7,78.99,0.05,SR03,R01
S00553,2022-12-17,C002,P002,1,21.75,0.05,SR03,R02
S00554,2023-10-01,C001,P004,1,37.92,0.1,SR01,R02
S00555,2022-01-10,C003,P004,5,12.42,0.15,SR01,R03
S00556,2024-02-06,C002,P004,8,68.05,0.05,SR03,R03
S00557,2020-04-26,C001,P001,3,82.5,0.0,SR03,R01
S00558,2022-03-01,C002,P001,8,95.17,0.05,SR01,R03
S00559,2023-02-24,C002,P001,3,71.79,0.1,SR01,R03
S00560,2023-11-17,C002,P002,4,75.89,0.0,SR01,R02
S00561,2022-10-09,C002,P004,7,90.59,0.0,SR01,R03
S00562,2024-07-22,C002,P002,3,94.27,0.15,SR01,R01
S00563,2022-12-17,C002,P003,4,54.22,0.0,SR01,R03
S00564,2021-09-25,C002,P003,8,19.88,0.0,SR02,R01
S00565,2021-05-27,C003,P001,4,51.98,0.1,SR01,R02
S00566,2024-11-09,C004,P003,9,60.05,0.15,SR01,R02
S00567,2022-03-12,C003,P004,4,66.84,0.05,SR03,R02
S00568,2023-01-24,C002,P003,4,99.04,0.0,SR03,R01
S00569,2024-07-19,C002,P001,5,92.58,0.05,SR02,R02
S00570,2023-02-15,C003,P002,1,45.67,0.05,SR01,R02
S00571,2021-07-13,C003,P003,7,20.21,0.05,SR03,R03
S00572,2024-06-12,C004,P004,9,29.33,0.15,SR03,R01
S00573,2021-05-02,C003,P004,9,25.64,0.05,SR02,R02
S00574,2023-06-14,C004,P004,1,42.04,0.1,SR01,R03
S00575,2022-06-15,C002,P002,6,88.88,0.15,SR03,R03
S00576,2023-07-19,C001,P004,3,49.42,0.15,SR01,R02
S00577,2023-04-27,C001,P001,4,61.05,0.15,SR02,R01
S00578,2021-12-04,C001,P001,8,26.13,0.15,SR02,R02
S00579,2024-01-10,C001,P004,4,54.36,0.0,SR01,R03
S00580,2021-08-03,C002,P003,8,88.63,0.0,SR02,R01
S00581,2022-02-28,C001,P004,4,79.61,0.05,SR03,R03
S00582,2022-05-10,C003,P001,9,17.31,0.0,SR02,R02
S00583,2020-09-03,C003,P001,6,87.59,0.15,SR02,R01
S00584,2023-01-04,C001,P001,1,34.64,0.05,SR01,R02
S00585,2020-06-02,C003,P003,2,69.91,0.1,SR03,R02
S00586,2024-08-06,C004,P003,7,23.17,0.0,SR01,R02
S00587,2023-12-29,C002,P003,7,70.72,0.15,SR01,R03
S00588,2022-09-23,C001,P001,3,13.21,0.05,SR01,R01
S00589,2023-01-14,C001,P002,1,64.06,0.0,SR02,R01
S00590,2021-11-27,C002,P004,8,68.13,0.15,SR02,R03
S00591,2023-08-01,C003,P004,7,32.0,0.05,SR01,R01
S00592,2023-05-28,C002,P001,8,94.33,0.0,SR02,R01
S00593,2022-12-28,C002,P003,1,14.14,0.1,SR02,R02
S00594,2022-12-06,C003,P002,3,90.25,0.0,SR01,R02
S00595,2022-10-05,C002,P002,2,44.37,0.15,SR03,R03
S00596,2020-04-03,C003,P003,1,74.25,0.15,SR03,R01
S00597,2024-11-08,C003,P004,5,68.64,0.1,SR02,R03
S00598,2022-08-15,C002,P004,3,25.14,0.1,SR03,R03
S00599,2022-10-08,C004,P002,8,38.71,0.05,SR03,R03
S00600,2021-03-28,C003,P002,6,57.67,0.05,SR02,R03
S00601,2023-05-12,C002,P003,9,86.19,0.15,SR03,R02
S00602,2022-06-30,C003,P004,9,95.94,0.0,SR02,R03
S00603,2020-08-05,C004,P002,6,11.85,0.1,SR01,R01
S00604,2021-04-18,C004,P004,2,41.73,0.05,SR03,R02
S00605,2021-03-07,C001,P002,9,70.13,0.15,SR01,R02
S00606,2020-12-06,C003,P003,2,57.5,0.15,SR01,R03
S00607,2021-07-04,C003,P004,3,94.87,0.15,SR02,R02
S00608,2024-06-23,C002,P002,6,11.53,0.1,SR03,R02
S00609,2023-08-05,C003,P002,2,49.4,0.1,SR03,R02
S00610,2023-07-01,C001,P002,5,70.19,0.1,SR03,R02
S00611,2024-10-23,C004,P002,2,29.58,0.0,SR03,R02
S00612,2020-12-22,C004,P003,4,75.33,0.1,SR02,R02
S00613,2020-01-23,C001,P004,3,17.31,0.15,SR01,R01
S00614,2024-11-20,C003,P004,5,50.59,0.1,SR03,R02
S00615,2021-06-05,C003,P001,6,70.86,0.0,SR03,R02
S00616,2024-11-16,C001,P004,7,34.01,0.0,SR02,R03
S00617,2023-01-28,C002,P001,8,16.65,0.15,SR03,R02
S00618,2022-03-12,C004,P002,9,96.13,0.05,SR03,R02
S00619,2023-04-18,C001,P003,4,92.24,0.1,SR01,R03
S00620,2023-05-31,C001,P003,4,93.37,0.1,SR03,R01
S00621,2022-01-31,C003,P002,7,98.07,0.0,SR03,R01
S00622,2024-08-09,C004,P001,9,26.62,0.0,SR01,R02
S00623,2021-03-17,C003,P002,2,24.2,0.05,SR03,R01
S00624,2024-06-19,C001,P003,6,13.08,0.0,SR01,R01
S00625,2022-02-07,C002,P003,8,90.26,0.0,SR02,R01
S00626,2022-10-12,C004,P004,5,77.75,0.0,SR01,R01
S00627,2023-09-10,C001,P001,5,66.99,0.0,SR01,R02
S00628,2021-05-30,C001,P004,8,93.49,0.05,SR03,R02
S00629,2022-11-05,C002,P003,1,61.76,0.1,SR03,R03
S00630,2022-03-02,C001,P003,6,21.68,0.1,SR03,R02
S00631,2020-12-01,C001,P004,9,25.92,0.1,SR03,R02
S00632,2024-11-17,C004,P004,6,21.9,0.1,SR01,R01
S00633,2020-09-14,C004,P003,7,37.69,0.1,SR02,R01
S00634,2021-05-11,C004,P004,4,44.15,0.15,SR03,R02
S00635,2022-06-14,C003,P004,1,81.72,0.15,SR01,R02
S00636,2020-06-08,C002,P001,9,27.21,0.0,SR02,R01
S00637,2024-02-07,C004,P003,6,75.28,0.15,SR02,R02
S00638,2022-05-01,C003,P002,3,54.21,0.1,SR02,R02
S00639,2024-08-14,C003,P001,4,99.97,0.0,SR01,R01
S00640,2021-11-20,C002,P002,6,79.89,0.1,SR03,R01
S00641,2024-08-25,C002,P004,6,97.21,0.1,SR01,R03
S00642,2021-01-14,C001,P004,9,40.81,0.0,SR03,R02
S00643,2024-04-17,C003,P002,4,21.07,0.1,SR02,R01
S00644,2022-08-14,C004,P004,5,55.53,0.15,SR02,R01
S00645,2021-11-21,C002,P004,5,21.18,0.0,SR01,R02
S00646,2023-12-21,C003,P001,3,54.32,0.05,SR02,R02
S00647,2024-06-24,C004,P002,2,34.29,0.05,SR01,R01
S00648,2023-07-15,C003,P001,8,54.19,0.05,SR03,R02
S00649,2024-05-19,C002,P002,9,95.47,0.1,SR02,R03
S00650,2023-12-11,C001,P001,9,36.01,0.1,SR03,R01
S00651,2023-04-06,C003,P003,5,99.41,0.1,SR02,R01
S00652,2022-12-02,C004,P003,9,30.64,0.1,SR03,R02
S00653,2024-04-28,C002,P002,4,28.73,0.0,SR02,R01
S00654,2020-10-11,C001,P003,2,59.03,0.05,SR03,R02
S00655,2021-01-31,C004,P001,3,85.78,0.15,SR02,R03
S00656,2020-01-12,C004,P002,1,77.46,0.0,SR01,R03
S00657,2024-06-18,C004,P003,5,75.12,0.05,SR03,R03
S00658,2023-08-18,C003,P003,1,35.44,0.05,SR03,R01
S00659,2023-06-30,C002,P002,1,12.03,0.0,SR01,R03
S00660,2021-05-13,C004,P003,7,24.56,0.0,SR01,R02
S00661,2022-01-23,C003,P003,2,41.45,0.0,SR01,R02
S00662,2020-02-04,C002,P002,8,97.45,0.15,SR02,R03
S00663,2021-12-27,C002,P003,6,92.78,0.05,SR01,R03
S00664,2022-04-28,C003,P003,4,28.06,0.15,SR02,R02
S00665,2020-03-30,C003,P003,9,75.31,0.15,SR02,R03
S00666,2022-02-14,C004,P003,8,62.11,0.15,SR01,R03
S00667,2021-08-27,C002,P004,3,14.49,0.15,SR01,R03
S00668,2022-08-27,C001,P002,3,43.45,0.15,SR02,R02
S00669,2024-06-13,C003,P004,4,53.75,0.0,SR03,R02
S00670,2022-10-18,C002,P004,9,70.08,0.15,SR03,R03
S00671,2021-02-21,C002,P001,9,36.54,0.1,SR01,R02
S00672,2020-04-24,C004,P004,5,94.04,0.0,SR03,R03
S00673,2021-09-08,C001,P004,9,50.67,0.05,SR02,R03
S00674,2023-05-04,C004,P001,6,32.37,0.05,SR03,R03
S00675,2022-04-05,C001,P003,8,38.48,0.0,SR02,R01
S00676,2024-03-04,C001,P003,8,77.67,0.15,SR01,R01
S00677,2024-07-07,C003,P004,7,67.63,0.0,SR01,R03
S00678,2024-02-25,C002,P001,4,76.8,0.05,SR03,R01
S00679,2023-01-03,C002,P003,4,36.31,0.05,SR01,R03
S00680,2021-02-16,C002,P001,6,39.42,0.0,SR01,R01
S00681,2023-10-31,C001,P002,9,45.7,0.1,SR02,R03
S00682,2023-12-14,C002,P002,7,26.97,0.1,SR02,R01
S00683,2021-12-29,C003,P002,5,72.19,0.1,SR02,R02
S00684,2023-07-24,C001,P002,5,39.64,0.05,SR02,R02
S00685,2022-10-17,C001,P004,8,39.36,0.1,SR01,R01
S00686,2022-01-30,C001,P002,6,34.24,0.1,SR02,R03
S00687,2021-11-06,C001,P002,1,50.75,0.0,SR02,R01
S00688,2023-11-18,C003,P001,1,79.48,0.15,SR02,R01
S00689,2021-04-01,C002,P003,9,85.2,0.15,SR03,R02
S00690,2022-07-08,C003,P001,8,82.41,0.0,SR02,R02
S00691,2020-07-10,C002,P004,6,65.91,0.15,SR01,R02
S00692,2022-01-08,C003,P002,1,35.24,0.1,SR01,R01
S00693,2024-09-08,C004,P003,2,76.14,0.05,SR02,R02
S00694,2023-01-27,C004,P003,3,13.54,0.1,SR03,R02
S00695,2024-04-20,C004,P002,3,81.83,0.0,SR03,R02
S00696,2022-09-04,C004,P002,2,80.22,0.15,SR03,R03
S00697,2022-10-05,C001,P004,2,70.3,0.0,SR03,R03
S00698,2020-04-05,C001,P004,6,18.81,0.0,SR02,R01
S00699,2024-08-14,C003,P002,7,99.76,0.1,SR02,R02
S00700,2021-10-24,C003,P002,4,78.08,0.15,SR01,R01
S00701,2023-04-28,C004,P002,1,76.13,0.05,SR01,R01
S00702,2024-10-25,C002,P002,6,15.76,0.1,SR03,R02
S00703,2020-02-06,C004,P003,7,45.88,0.0,SR03,R01
S00704,2024-12-08,C003,P004,4,17.76,0.0,SR01,R02
S00705,2023-10-24,C004,P002,6,42.49,0.15,SR01,R02
S00706,2024-09-14,C003,P002,9,61.34,0.0,SR03,R03
S00707,2024-03-28,C004,P003,4,89.1,0.0,SR01,R01
S00708,2020-10-05,C002,P001,4,35.46,0.1,SR03,R01
S00709,2020-08-04,C004,P002,5,66.11,0.15,SR02,R02
S00710,2022-05-16,C002,P003,3,24.82,0.1,SR03,R03
S00711,2022-05-22,C002,P003,2,41.86,0.05,SR02,R03
S00712,2024-12-26,C003,P001,9,95.25,0.0,SR02,R01
S00713,2023-07-20,C002,P004,1,77.29,0.1,SR02,R03
S00714,2020-03-02,C001,P004,5,59.12,0.1,SR01,R01
S00715,2021-08-18,C001,P004,5,32.65,0.15,SR01,R01
S00716,2021-12-29,C001,P002,8,44.17,0.0,SR03,R03
S00717,2023-09-27,C003,P004,6,24.1,0.1,SR02,R02
S00718,2021-01-31,C001,P002,6,41.81,0.0,SR03,R01
S00719,2021-11-29,C003,P002,6,23.56,0.05,SR02,R01
S00720,2022-11-08,C003,P003,4,81.58,0.0,SR02,R01
S00721,2020-06-25,C001,P004,1,17.27,0.0,SR03,R01
S00722,2024-06-23,C002,P004,3,27.05,0.1,SR03,R03
S00723,2021-01-30,C004,P004,6,72.21,0.15,SR03,R03
S00724,2021-03-20,C003,P002,5,91.23,0.15,SR03,R03
S00725,2023-06-10,C001,P002,1,96.81,0.15,SR01,R03
S00726,2020-03-16,C003,P004,5,85.24,0.05,SR02,R01
S00727,2020-09-21,C002,P002,2,29.03,0.05,SR02,R02
S00728,2021-03-30,C002,P002,1,35.71,0.1,SR01,R02
S00729,2024-12-24,C001,P001,4,88.37,0.15,SR02,R03
S00730,2021-12-18,C003,P001,6,90.04,0.05,SR01,R01
S00731,2022-01-04,C004,P004,7,67.66,0.15,SR02,R03
S00732,2023-11-08,C004,P004,9,38.23,0.15,SR01,R02
S00733,2024-05-06,C003,P001,5,30.17,0.05,SR01,R03
S00734,2022-04-30,C003,P002,8,86.71,0.15,SR02,R01
S00735,2024-03-09,C003,P002,8,28.47,0.0,SR02,R01
S00736,2023-10-22,C001,P003,9,69.56,0.1,SR02,R01
S00737,2020-05-23,C002,P004,3,97.12,0.05,SR03,R03
S00738,2022-06-03,C004,P004,3,73.48,0.05,SR02,R02
S00739,2022-12-28,C001,P004,9,33.19,0.15,SR02,R01
S00740,2023-01-27,C003,P003,7,35.43,0.05,SR02,R02
S00741,2021-01-30,C003,P003,4,18.36,0.0,SR03,R02
S00742,2022-11-14,C002,P002,1,71.76,0.15,SR02,R03
S00743,2022-08-05,C003,P001,7,56.66,0.0,SR01,R03
S00744,2022-06-09,C001,P001,6,28.58,0.1,SR01,R02
S00745,2024-02-01,C001,P001,3,30.49,0.1,SR03,R01
S00746,2024-02-16,C002,P002,5,10.81,0.0,SR03,R01
S00747,2024-05-07,C001,P001,3,98.06,0.15,SR03,R03
S00748,2023-03-20,C004,P003,8,84.52,0.1,SR03,R01
S00749,2023-03-13,C001,P003,5,45.48,0.15,SR03,R02
S00750,2021-07-22,C001,P004,6,95.15,0.15,SR02,R01
S00751,2022-11-28,C001,P001,2,70.94,0.1,SR01,R03
S00752,2020-04-18,C004,P003,8,77.63,0.1,SR01,R02
S00753,2024-09-12,C003,P004,9,71.2,0.0,SR02,R02
S00754,2022-12-01,C001,P001,3,78.12,0.15,SR03,R01
S00755,2023-04-24,C002,P001,6,25.38,0.0,SR02,R01
S00756,2022-07-23,C004,P003,6,60.62,0.05,SR03,R02
S00757,2021-02-01,C002,P004,2,86.44,0.05,SR01,R03
S00758,2023-05-31,C001,P004,8,11.76,0.05,SR01,R03
S00759,2021-09-25,C002,P003,5,21.11,0.05,SR03,R01
S00760,2023-03-02,C001,P003,8,32.11,0.1,SR02,R03
S00761,2023-04-01,C004,P003,8,36.53,0.1,SR03,R02
S00762,2023-05-23,C002,P001,3,26.44,0.0,SR03,R03
S00763,2022-01-02,C002,P003,5,66.19,0.1,SR01,R02
S00764,2020-08-22,C001,P003,7,36.46,0.1,SR03,R01
S00765,2021-10-19,C001,P002,5,24.23,0.1,SR02,R03
S00766,2022-01-20,C003,P003,6,91.52,0.05,SR03,R02
S00767,2021-08-10,C001,P003,2,72.55,0.0,SR01,R01
S00768,2022-10-29,C001,P001,8,32.15,0.15,SR02,R02
S00769,2023-01-02,C003,P004,5,42.49,0.15,SR02,R03
S00770,2022-08-11,C001,P001,6,76.67,0.15,SR01,R02
S00771,2021-05-06,C001,P002,1,81.18,0.05,SR01,R01
S00772,2022-07-01,C003,P003,2,25.88,0.1,SR03,R01
S00773,2023-06-30,C004,P003,4,94.29,0.1,SR01,R03
S00774,2023-06-07,C004,P003,9,80.67,0.15,SR01,R01
S00775,2024-03-22,C001,P003,6,87.11,0.15,SR01,R03
S00776,2023-04-12,C001,P003,8,22.95,0.0,SR01,R01
S00777,2024-08-03,C003,P003,2,22.9,0.05,SR02,R03
S00778,2023-04-06,C003,P002,5,37.48,0.1,SR02,R01
S00779,2020-06-18,C004,P003,1,15.82,0.15,SR02,R03
S00780,2023-11-17,C002,P003,4,18.2,0.15,SR01,R02
S00781,2022-08-03,C001,P003,1,22.89,0.0,SR03,R02
S00782,2022-03-05,C002,P002,9,74.12,0.1,SR03,R03
S00783,2021-09-25,C002,P003,2,12.72,0.1,SR03,R01
S00784,2023-05-02,C003,P002,7,17.49,0.0,SR03,R01
S00785,2024-03-20,C001,P001,3,94.98,0.0,SR02,R03
S00786,2020-01-29,C001,P003,2,17.53,0.1,SR03,R01
S00787,2023-04-03,C003,P004,4,58.37,0.0,SR02,R03
S00788,2023-12-16,C002,P002,7,67.83,0.15,SR03,R02
S00789,2020-12-04,C003,P001,7,96.27,0.1,SR03,R03
S00790,2024-07-29,C004,P002,9,90.98,0.05,SR02,R01
S00791,2024-02-28,C001,P002,3,49.66,0.1,SR02,R01
S00792,2023-10-20,C004,P001,7,94.79,0.0,SR03,R03
S00793,2023-09-27,C003,P003,6,48.9,0.05,SR01,R03
S00794,2021-05-14,C001,P003,7,70.29,0.15,SR03,R03
S00795,2024-08-07,C004,P002,7,33.36,0.15,SR03,R03
S00796,2021-05-25,C004,P001,5,67.3,0.15,SR03,R02
S00797,2023-09-12,C002,P003,9,58.44,0.0,SR02,R01
S00798,2020-08-04,C001,P002,7,64.61,0.1,SR03,R01
S00799,2023-08-17,C004,P004,7,71.44,0.0,SR01,R03
S00800,2023-03-01,C004,P001,3,25.61,0.1,SR03,R03
S00801,2022-12-29,C002,P004,1,37.11,0.0,SR01,R03
S00802,2023-06-29,C004,P004,5,76.26,0.15,SR01,R02
S00803,2023-12-09,C004,P002,8,24.74,0.0,SR01,R02
S00804,2024-12-15,C004,P001,5,40.98,0.1,SR03,R03
S00805,2021-03-20,C002,P003,3,69.98,0.15,SR02,R01
S00806,2022-05-25,C004,P003,9,94.39,0.15,SR02,R02
S00807,2023-04-20,C004,P002,2,16.78,0.05,SR03,R01
S00808,2020-06-15,C001,P003,3,56.49,0.1,SR03,R02
S00809,2020-03-31,C001,P003,4,17.37,0.05,SR01,R03
S00810,2021-12-14,C002,P004,1,44.12,0.05,SR03,R03
S00811,2024-04-03,C003,P004,4,25.78,0.05,SR02,R01
S00812,2020-02-08,C001,P001,4,68.45,0.15,SR03,R03
S00813,2023-02-23,C002,P004,9,78.2,0.05,SR03,R01
S00814,2024-01-14,C004,P003,8,32.26,0.1,SR03,R03
S00815,2020-06-21,C004,P001,2,74.16,0.1,SR01,R03
S00816,2021-10-14,C002,P001,7,50.21,0.05,SR03,R01
S00817,2022-01-23,C004,P002,6,35.52,0.05,SR03,R03
S00818,2023-05-28,C004,P004,7,57.11,0.05,SR03,R02
S00819,2024-07-19,C003,P001,4,44.17,0.05,SR02,R03
